time (seconds),encoderLeft (meters),encoderRight (meters)
185.897,2.3712191581726074,2.065505027770996
185.998,2.371213674545288,2.0655012130737305
186.098,2.371208429336548,2.065497398376465
186.203,2.3712031841278076,2.0654938220977783
186.3,2.3711981773376465,2.065490245819092
186.399,2.3711931705474854,2.0654869079589844
186.499,2.371187686920166,2.0654830932617188
186.602,2.3711822032928467,2.065479278564453
186.698,2.3711769580841064,2.0654757022857666
186.8,2.3711719512939453,2.06547212600708
186.897,2.371166944503784,2.0654687881469727
187.004,2.371161699295044,2.065465211868286
187.1,2.3711562156677246,2.0654611587524414
187.201,2.3711509704589844,2.065457344055176
187.299,2.371145725250244,2.0654540061950684
187.402,2.371140718460083,2.065450429916382
187.498,2.371135711669922,2.0654470920562744
187.606,2.3711302280426025,2.065443277359009
187.697,2.371126174926758,2.0654401779174805
187.796,2.371124029159546,2.0654380321502686
187.9,2.3711228370666504,2.065436363220215
188,2.371121406555176,2.0654349327087402
188.105,2.3711202144622803,2.0654337406158447
188.192,2.3711190223693848,2.06543231010437
188.301,2.3711180686950684,2.0654311180114746
188.4,2.371116876602173,2.065429925918579
188.498,2.3711156845092773,2.0654284954071045
188.599,2.371114492416382,2.065427303314209
188.694,2.3711133003234863,2.0654258728027344
188.8,2.371112108230591,2.065424680709839
188.896,2.3711109161376953,2.0654232501983643
189,2.3711097240448,2.0654220581054688
189.098,2.3711085319519043,2.065420627593994
189.152,2.371107578277588,2.0654194355010986
189.152,2.3711063861846924,2.065418243408203
189.152,2.371105194091797,2.0654168128967285
189.152,2.3711040019989014,2.065415620803833
189.152,2.371102809906006,2.0654144287109375
189.152,2.3711016178131104,2.065412998199463
189.8,2.371100425720215,2.0654118061065674
189.905,2.3710994720458984,2.0654103755950928
190.001,2.371098279953003,2.0654091835021973
190.099,2.3710970878601074,2.0654077529907227
190.195,2.371095895767212,2.065406560897827
190.302,2.3710947036743164,2.0654053688049316
190.399,2.371093511581421,2.065403938293457
190.498,2.3710923194885254,2.0654027462005615
190.603,2.37109112739563,2.065401315689087
190.709,2.3710901737213135,2.0654001235961914
190.799,2.371088981628418,2.065398693084717
190.898,2.3710877895355225,2.0653975009918213
190.999,2.371086597442627,2.065396308898926
191.099,2.3710854053497314,2.065394878387451
191.202,2.371084213256836,2.0653936862945557
191.284,2.3710830211639404,2.065392255783081
191.404,2.371081829071045,2.0653910636901855
191.501,2.3710806369781494,2.065389633178711
191.603,2.371079444885254,2.0653884410858154
191.699,2.3710784912109375,2.065387010574341
191.799,2.371077299118042,2.0653858184814453
191.901,2.3710761070251465,2.0653843879699707
191.999,2.371074914932251,2.065383195877075
192.094,2.3710737228393555,2.0653820037841797
192.202,2.37107253074646,2.065380573272705
192.303,2.3710713386535645,2.0653793811798096
192.402,2.371070146560669,2.065377950668335
192.498,2.3710691928863525,2.0653767585754395
192.611,2.371068000793457,2.065375566482544
192.697,2.3710668087005615,2.0653741359710693
192.802,2.371065616607666,2.065372943878174
192.903,2.3710644245147705,2.065371513366699
193.001,2.371063232421875,2.0653703212738037
193.098,2.3710620403289795,2.065368890762329
193.203,2.371060848236084,2.0653676986694336
193.309,2.3710596561431885,2.065366268157959
193.402,2.371058464050293,2.0653650760650635
193.5,2.3710572719573975,2.065363645553589
193.6,2.371056079864502,2.0653624534606934
193.703,2.3710551261901855,2.065361261367798
193.799,2.37105393409729,2.0653598308563232
193.91,2.3710527420043945,2.0653586387634277
193.994,2.371051549911499,2.065357208251953
194.1,2.3710503578186035,2.0653560161590576
194.203,2.371049165725708,2.065354585647583
194.296,2.3710482120513916,2.0653533935546875
194.404,2.371047019958496,2.065352201461792
194.502,2.3710458278656006,2.0653507709503174
194.603,2.371044635772705,2.065349578857422
194.7,2.3710434436798096,2.0653481483459473
194.799,2.371042251586914,2.0653469562530518
194.885,2.3710410594940186,2.0653457641601562
195.001,2.371039867401123,2.0653443336486816
195.104,2.3710389137268066,2.065343141555786
195.197,2.371037721633911,2.0653417110443115
195.3,2.3710365295410156,2.065340518951416
195.398,2.37103533744812,2.0653390884399414
195.502,2.3710341453552246,2.065337896347046
195.601,2.371032953262329,2.0653367042541504
195.704,2.3710317611694336,2.065335273742676
195.802,2.371030807495117,2.0653340816497803
195.904,2.3710296154022217,2.0653326511383057
196,2.371028423309326,2.06533145904541
196.096,2.3710272312164307,2.0653300285339355
196.199,2.371026039123535,2.06532883644104
196.296,2.3710248470306396,2.0653276443481445
196.4,2.371023654937744,2.06532621383667
196.496,2.3710224628448486,2.0653250217437744
196.598,2.371021270751953,2.0653235912323
196.701,2.3710200786590576,2.0653223991394043
196.801,2.371019124984741,2.065321207046509
196.902,2.3710179328918457,2.065319776535034
197.001,2.37101674079895,2.0653185844421387
197.096,2.3710155487060547,2.065317153930664
197.201,2.371014356613159,2.0653159618377686
197.298,2.3710131645202637,2.065314531326294
197.397,2.371011972427368,2.0653133392333984
197.497,2.3710110187530518,2.065312147140503
197.602,2.3710098266601562,2.0653107166290283
197.701,2.3710086345672607,2.065309524536133
197.802,2.3710074424743652,2.065308094024658
197.905,2.3710062503814697,2.0653069019317627
198.001,2.371005058288574,2.065305471420288
198.105,2.3710038661956787,2.0653042793273926
198.203,2.371002674102783,2.065303087234497
198.298,2.371001720428467,2.0653016567230225
198.397,2.3710005283355713,2.065300464630127
198.501,2.370999336242676,2.0652990341186523
198.599,2.3709981441497803,2.065297842025757
198.702,2.3709969520568848,2.0652964115142822
198.799,2.3709957599639893,2.0652952194213867
198.898,2.3709945678710938,2.065293788909912
199.002,2.3709933757781982,2.0652925968170166
199.096,2.3709921836853027,2.065291404724121
199.195,2.3709912300109863,2.0652899742126465
199.302,2.370990037918091,2.065288782119751
199.401,2.3709888458251953,2.0652873516082764
199.504,2.3709876537323,2.065286159515381
199.601,2.3709864616394043,2.0652847290039062
199.701,2.370985269546509,2.0652835369110107
199.801,2.3709840774536133,2.0652823448181152
199.899,2.3709828853607178,2.0652809143066406
200,2.3709819316864014,2.065279722213745
200.099,2.3709805011749268,2.0652782917022705
200.201,2.3709795475006104,2.065277099609375
200.3,2.370978355407715,2.0652756690979004
200.398,2.3709771633148193,2.065274477005005
200.506,2.370975971221924,2.0652732849121094
200.6,2.3709747791290283,2.0652718544006348
200.698,2.370973587036133,2.06527042388916
200.8,2.3709723949432373,2.0652692317962646
200.903,2.370971202850342,2.06526780128479
201,2.3709700107574463,2.0652666091918945
201.097,2.370968818664551,2.065265417098999
201.199,2.3709676265716553,2.0652639865875244
201.302,2.370966672897339,2.065262794494629
201.398,2.3709654808044434,2.0652613639831543
201.5,2.370964288711548,2.065260171890259
201.6,2.3709630966186523,2.065258741378784
201.697,2.370961904525757,2.0652575492858887
201.798,2.3709607124328613,2.065256357192993
201.901,2.370959520339966,2.0652549266815186
202.002,2.3709583282470703,2.065253734588623
202.101,2.370957374572754,2.0652523040771484
202.201,2.3709561824798584,2.065251111984253
202.291,2.370954990386963,2.0652496814727783
202.401,2.3709537982940674,2.065248489379883
202.497,2.370952606201172,2.065247058868408
202.599,2.3709514141082764,2.0652458667755127
202.699,2.370950222015381,2.065244674682617
202.804,2.3709490299224854,2.0652432441711426
202.902,2.37094783782959,2.065242052078247
203,2.3709466457366943,2.0652406215667725
203.1,2.370945692062378,2.065239429473877
203.192,2.3709444999694824,2.0652379989624023
203.3,2.370943307876587,2.065236806869507
203.404,2.3709421157836914,2.0652356147766113
203.503,2.370940923690796,2.0652341842651367
203.601,2.3709397315979004,2.065232992172241
203.692,2.370938539505005,2.0652315616607666
203.797,2.3709373474121094,2.065230369567871
203.903,2.370936393737793,2.0652291774749756
203.997,2.3709352016448975,2.065227746963501
204.104,2.370934009552002,2.0652265548706055
204.2,2.3709328174591064,2.065225124359131
204.298,2.370931625366211,2.0652239322662354
204.396,2.3709304332733154,2.0652225017547607
204.508,2.37092924118042,2.0652213096618652
204.602,2.3709280490875244,2.0652198791503906
204.699,2.370927095413208,2.065218687057495
204.801,2.3709256649017334,2.0652172565460205
204.898,2.370924711227417,2.065216064453125
205.002,2.3709235191345215,2.0652148723602295
205.1,2.370922327041626,2.065213441848755
205.2,2.3709211349487305,2.0652122497558594
205.296,2.370919942855835,2.0652108192443848
205.401,2.3709187507629395,2.0652096271514893
205.501,2.370917558670044,2.0652081966400146
205.602,2.3709163665771484,2.065207004547119
205.695,2.370915174484253,2.0652055740356445
205.799,2.3709139823913574,2.065204381942749
205.9,2.370912790298462,2.0652029514312744
205.998,2.3709118366241455,2.065201759338379
206.101,2.37091064453125,2.0652005672454834
206.198,2.3709094524383545,2.065199136734009
206.3,2.370908260345459,2.0651979446411133
206.401,2.3709070682525635,2.0651965141296387
206.5,2.370905876159668,2.065195322036743
206.601,2.3709046840667725,2.0651938915252686
206.698,2.370903491973877,2.065192699432373
206.8,2.3709022998809814,2.0651912689208984
206.895,2.370901107788086,2.065190076828003
206.996,2.3709001541137695,2.0651886463165283
207.102,2.370898962020874,2.065187454223633
207.198,2.3708977699279785,2.0651862621307373
207.299,2.370896577835083,2.0651848316192627
207.397,2.3708953857421875,2.065183639526367
207.496,2.370894193649292,2.0651822090148926
207.601,2.3708930015563965,2.065181016921997
207.702,2.370891809463501,2.0651795864105225
207.799,2.3708906173706055,2.065178394317627
207.901,2.370889663696289,2.0651772022247314
207.997,2.3708884716033936,2.065175771713257
208.103,2.370887279510498,2.0651745796203613
208.19,2.3708860874176025,2.065173387527466
208.301,2.370884895324707,2.065171957015991
208.401,2.3708837032318115,2.0651707649230957
208.501,2.370882511138916,2.065169334411621
208.601,2.3708815574645996,2.0651681423187256
208.699,2.370880365371704,2.065166711807251
208.8,2.3708791732788086,2.0651655197143555
208.904,2.370877981185913,2.06516432762146
208.994,2.3708767890930176,2.0651628971099854
209.102,2.370875597000122,2.06516170501709
209.208,2.3708744049072266,2.0651602745056152
209.304,2.370873212814331,2.0651590824127197
209.402,2.3708722591400146,2.065157651901245
209.501,2.370871067047119,2.0651564598083496
209.601,2.3708698749542236,2.065155267715454
209.703,2.370868682861328,2.0651538372039795
209.803,2.3708674907684326,2.065152645111084
209.895,2.370866298675537,2.0651512145996094
209.997,2.3708651065826416,2.065150022506714
210.099,2.370863914489746,2.0651485919952393
210.204,2.3708629608154297,2.0651473999023438
210.299,2.370861768722534,2.0651462078094482
210.4,2.3708605766296387,2.0651447772979736
210.502,2.370859384536743,2.065143585205078
210.598,2.3708581924438477,2.0651421546936035
210.699,2.370857000350952,2.065140962600708
210.798,2.3708558082580566,2.0651395320892334
210.901,2.370854616165161,2.065138339996338
211,2.3708536624908447,2.0651371479034424
211.097,2.370852470397949,2.0651357173919678
211.201,2.3708512783050537,2.0651345252990723
211.295,2.370850086212158,2.0651330947875977
211.407,2.3708488941192627,2.065131902694702
211.501,2.370847702026367,2.0651304721832275
211.596,2.3708465099334717,2.065129280090332
211.696,2.370845317840576,2.0651280879974365
211.802,2.3708443641662598,2.065126657485962
211.899,2.3708431720733643,2.0651254653930664
211.997,2.3708419799804688,2.065124034881592
212.101,2.3708407878875732,2.0651228427886963
212.199,2.3708395957946777,2.065121650695801
212.301,2.3708384037017822,2.065120220184326
212.4,2.3708372116088867,2.0651190280914307
212.489,2.370836019515991,2.065117597579956
212.601,2.370835065841675,2.0651164054870605
212.701,2.3708338737487793,2.065114974975586
212.8,2.370832681655884,2.0651137828826904
212.902,2.3708314895629883,2.065112352371216
213.01,2.3708302974700928,2.0651111602783203
213.104,2.3708291053771973,2.065109968185425
213.2,2.3708279132843018,2.06510853767395
213.297,2.3708267211914062,2.0651073455810547
213.396,2.3708255290985107,2.06510591506958
213.499,2.3708243370056152,2.0651047229766846
213.589,2.370823383331299,2.06510329246521
213.699,2.3708221912384033,2.0651021003723145
213.804,2.370820999145508,2.06510066986084
213.898,2.3708198070526123,2.0650994777679443
214,2.370818614959717,2.0650980472564697
214.108,2.3708174228668213,2.065096855163574
214.199,2.370816230773926,2.0650956630706787
214.301,2.3708150386810303,2.065094232559204
214.397,2.3708138465881348,2.0650930404663086
214.501,2.3708128929138184,2.065091848373413
214.599,2.370811700820923,2.0650904178619385
214.7,2.3708105087280273,2.065089225769043
214.801,2.370809316635132,2.0650877952575684
214.901,2.3708081245422363,2.065086603164673
215,2.370806932449341,2.0650851726531982
215.088,2.3708059787750244,2.0650839805603027
215.191,2.37080454826355,2.065082550048828
215.302,2.3708035945892334,2.0650813579559326
215.401,2.370802402496338,2.065080165863037
215.498,2.3708012104034424,2.0650787353515625
215.609,2.370800018310547,2.065077543258667
215.691,2.3707988262176514,2.0650761127471924
215.799,2.370797634124756,2.065074920654297
215.896,2.3707964420318604,2.0650734901428223
215.999,2.370795488357544,2.0650722980499268
216.104,2.3707942962646484,2.0650711059570312
216.201,2.370793104171753,2.0650696754455566
216.305,2.3707919120788574,2.065068483352661
216.391,2.370790719985962,2.0650670528411865
216.502,2.3707895278930664,2.065065860748291
216.609,2.370788335800171,2.0650646686553955
216.697,2.3707871437072754,2.065063238143921
216.801,2.370786190032959,2.0650620460510254
216.899,2.3707849979400635,2.065060615539551
217.001,2.370783805847168,2.0650594234466553
217.101,2.3707826137542725,2.0650579929351807
217.199,2.370781421661377,2.065056800842285
217.301,2.3707802295684814,2.0650556087493896
217.399,2.370779037475586,2.065054178237915
217.491,2.3707778453826904,2.0650529861450195
217.595,2.370776653289795,2.065051555633545
217.701,2.3707754611968994,2.0650503635406494
217.799,2.370774269104004,2.065048933029175
217.904,2.3707730770111084,2.0650477409362793
217.997,2.370772123336792,2.0650463104248047
218.104,2.3707709312438965,2.065045118331909
218.2,2.370769739151001,2.0650436878204346
218.3,2.3707685470581055,2.065042495727539
218.397,2.37076735496521,2.0650413036346436
218.501,2.3707661628723145,2.065039873123169
218.601,2.370764970779419,2.0650386810302734
218.701,2.3707637786865234,2.065037250518799
218.795,2.370762586593628,2.0650360584259033
218.899,2.3707616329193115,2.0650346279144287
218.999,2.370760440826416,2.065033435821533
219.101,2.3707592487335205,2.0650320053100586
219.197,2.370758056640625,2.065030813217163
219.301,2.3707568645477295,2.0650296211242676
219.386,2.370755672454834,2.065028190612793
219.5,2.3707544803619385,2.0650269985198975
219.601,2.370753288269043,2.065025568008423
219.702,2.3707523345947266,2.0650243759155273
219.799,2.370751142501831,2.065023183822632
219.885,2.3707499504089355,2.0650217533111572
220.001,2.37074875831604,2.0650205612182617
220.099,2.3707475662231445,2.065019130706787
220.204,2.370746374130249,2.0650179386138916
220.301,2.3707451820373535,2.065016508102417
220.401,2.370743989944458,2.0650153160095215
220.496,2.3707427978515625,2.065013885498047
220.597,2.370741844177246,2.0650126934051514
220.701,2.3707406520843506,2.065011501312256
220.802,2.370739459991455,2.0650100708007812
220.902,2.3707382678985596,2.0650088787078857
221,2.370737075805664,2.065007448196411
221.099,2.3707358837127686,2.0650062561035156
221.201,2.370734691619873,2.065004825592041
221.302,2.3707334995269775,2.0650036334991455
221.405,2.370732545852661,2.06500244140625
221.499,2.3707313537597656,2.0650010108947754
221.601,2.37073016166687,2.06499981880188
221.701,2.3707289695739746,2.0649983882904053
221.796,2.370727777481079,2.0649971961975098
221.895,2.3707265853881836,2.064995765686035
222,2.370725393295288,2.0649945735931396
222.099,2.3707242012023926,2.064993143081665
222.201,2.370723009109497,2.0649919509887695
222.299,2.3707220554351807,2.064990758895874
222.409,2.370720863342285,2.0649893283843994
222.498,2.3707196712493896,2.064988136291504
222.601,2.370718479156494,2.0649867057800293
222.692,2.3707172870635986,2.064985513687134
222.798,2.370716094970703,2.064984083175659
222.89,2.3707149028778076,2.0649828910827637
223.001,2.370713710784912,2.064981460571289
223.1,2.3707125186920166,2.0649802684783936
223.203,2.370711326599121,2.064978837966919
223.299,2.3707103729248047,2.0649776458740234
223.4,2.370709180831909,2.064976453781128
223.495,2.3707079887390137,2.0649750232696533
223.604,2.370706796646118,2.064973831176758
223.703,2.3707056045532227,2.064972400665283
223.806,2.370704412460327,2.0649712085723877
223.902,2.3707032203674316,2.064969778060913
224,2.370702028274536,2.0649685859680176
224.102,2.3707008361816406,2.064967393875122
224.201,2.370699644088745,2.0649659633636475
224.296,2.3706986904144287,2.064964771270752
224.405,2.370697498321533,2.0649633407592773
224.5,2.3706963062286377,2.064962148666382
224.596,2.370695114135742,2.0649607181549072
224.696,2.3706939220428467,2.0649595260620117
224.799,2.370692729949951,2.064958095550537
224.9,2.3706915378570557,2.0649569034576416
225.002,2.37069034576416,2.064955711364746
225.099,2.3706893920898438,2.0649542808532715
225.201,2.3706881999969482,2.064953088760376
225.295,2.3706870079040527,2.0649516582489014
225.399,2.3706858158111572,2.064950466156006
225.503,2.3706846237182617,2.0649490356445312
225.603,2.370683431625366,2.0649478435516357
225.703,2.3706822395324707,2.0649466514587402
225.786,2.370681047439575,2.0649452209472656
225.893,2.3706798553466797,2.06494402885437
225.999,2.3706789016723633,2.0649425983428955
226.104,2.3706777095794678,2.06494140625
226.2,2.3706765174865723,2.0649402141571045
226.3,2.3706753253936768,2.06493878364563
226.401,2.3706741333007812,2.0649375915527344
226.5,2.3706729412078857,2.0649361610412598
226.598,2.3706717491149902,2.0649349689483643
226.702,2.3706705570220947,2.0649335384368896
226.801,2.3706696033477783,2.064932346343994
226.899,2.3706681728363037,2.0649309158325195
226.997,2.3706672191619873,2.064929723739624
227.107,2.370666027069092,2.0649282932281494
227.201,2.3706648349761963,2.064927101135254
227.303,2.370663642883301,2.0649259090423584
227.401,2.3706624507904053,2.064924478530884
227.495,2.3706612586975098,2.0649232864379883
227.598,2.3706600666046143,2.0649218559265137
227.697,2.370659112930298,2.064920663833618
227.798,2.3706579208374023,2.0649192333221436
227.898,2.370656728744507,2.064918041229248
227.996,2.3706555366516113,2.0649168491363525
228.101,2.370654344558716,2.064915418624878
228.201,2.3706531524658203,2.0649142265319824
228.294,2.370651960372925,2.064912796020508
228.4,2.3706507682800293,2.0649116039276123
228.502,2.370649576187134,2.0649101734161377
228.596,2.3706483840942383,2.064908981323242
228.701,2.370647430419922,2.0649077892303467
228.801,2.3706462383270264,2.064906358718872
228.901,2.370645046234131,2.0649051666259766
228.995,2.3706438541412354,2.064903736114502
229.1,2.37064266204834,2.0649025440216064
229.197,2.3706414699554443,2.064901113510132
229.3,2.370640277862549,2.0648999214172363
229.4,2.3706390857696533,2.0648984909057617
229.494,2.370637893676758,2.064897298812866
229.601,2.3706367015838623,2.0648958683013916
229.708,2.370635747909546,2.064894676208496
229.808,2.3706345558166504,2.0648934841156006
229.902,2.370633363723755,2.064892053604126
229.987,2.3706321716308594,2.0648908615112305
230.101,2.370630979537964,2.064889430999756
230.207,2.3706297874450684,2.0648882389068604
230.305,2.370628595352173,2.064887046813965
230.405,2.3706274032592773,2.0648856163024902
230.499,2.370626449584961,2.0648844242095947
230.599,2.3706252574920654,2.06488299369812
230.696,2.37062406539917,2.0648818016052246
230.803,2.3706228733062744,2.06488037109375
230.898,2.370621681213379,2.0648791790008545
230.995,2.3706204891204834,2.064877986907959
231.101,2.370619297027588,2.0648765563964844
231.201,2.3706181049346924,2.064875364303589
231.292,2.370617151260376,2.0648739337921143
231.399,2.3706157207489014,2.0648727416992188
231.502,2.370614767074585,2.064871311187744
231.597,2.3706135749816895,2.0648701190948486
231.687,2.370612382888794,2.064868688583374
231.802,2.3706111907958984,2.0648674964904785
231.899,2.370609998703003,2.064866065979004
232.004,2.3706088066101074,2.0648648738861084
232.1,2.370607614517212,2.064863681793213
232.199,2.3706064224243164,2.0648622512817383
232.302,2.37060546875,2.0648610591888428
232.398,2.3706042766571045,2.064859628677368
232.5,2.370603084564209,2.0648584365844727
232.595,2.3706018924713135,2.064857244491577
232.689,2.370600700378418,2.0648558139801025
232.794,2.3705997467041016,2.064854621887207
232.9,2.370598554611206,2.0648531913757324
233.002,2.3705973625183105,2.064851999282837
233.102,2.370596170425415,2.0648508071899414
233.198,2.3705949783325195,2.064849376678467
233.299,2.370593786239624,2.0648481845855713
233.403,2.3705925941467285,2.0648467540740967
233.498,2.370591402053833,2.064845561981201
233.608,2.3705902099609375,2.0648441314697266
233.702,2.370589017868042,2.064842939376831
233.807,2.3705878257751465,2.0648415088653564
233.899,2.37058687210083,2.064840316772461
234,2.3705856800079346,2.0648391246795654
234.101,2.370584487915039,2.064837694168091
234.199,2.3705832958221436,2.0648365020751953
234.305,2.370582103729248,2.0648350715637207
234.403,2.3705809116363525,2.064833879470825
234.502,2.370579719543457,2.0648326873779297
234.597,2.3705787658691406,2.064831256866455
234.699,2.370577573776245,2.0648300647735596
234.799,2.3705763816833496,2.064828634262085
234.897,2.370575189590454,2.0648274421691895
234.999,2.3705739974975586,2.064826011657715
235.1,2.370572805404663,2.0648248195648193
235.181,2.3705716133117676,2.064823627471924
235.296,2.370570421218872,2.064822196960449
235.401,2.3705694675445557,2.0648210048675537
235.501,2.37056827545166,2.064819574356079
235.6,2.3705670833587646,2.0648183822631836
235.698,2.370565891265869,2.064816951751709
235.794,2.3705646991729736,2.0648157596588135
235.901,2.370563507080078,2.064814567565918
236,2.3705623149871826,2.0648131370544434
236.093,2.370561122894287,2.064811944961548
236.199,2.3705599308013916,2.0648105144500732
236.301,2.370558738708496,2.0648093223571777
236.395,2.3705577850341797,2.064807891845703
236.502,2.370556592941284,2.0648066997528076
236.599,2.3705554008483887,2.064805269241333
236.7,2.370554208755493,2.0648040771484375
236.8,2.3705530166625977,2.064802885055542
236.898,2.370551824569702,2.0648014545440674
237.001,2.3705506324768066,2.064800262451172
237.108,2.370549440383911,2.0647988319396973
237.201,2.3705482482910156,2.0647976398468018
237.303,2.37054705619812,2.064796209335327
237.401,2.3705458641052246,2.0647950172424316
237.497,2.370544910430908,2.064793586730957
237.598,2.3705437183380127,2.0647923946380615
237.698,2.370542526245117,2.064790964126587
237.795,2.3705413341522217,2.0647897720336914
237.895,2.370540142059326,2.064788579940796
237.999,2.3705389499664307,2.0647871494293213
238.097,2.370537757873535,2.064785957336426
238.207,2.3705368041992188,2.064784526824951
238.288,2.3705356121063232,2.0647833347320557
238.401,2.3705344200134277,2.06478214263916
238.49,2.3705332279205322,2.0647807121276855
238.597,2.3705320358276367,2.06477952003479
238.702,2.370530843734741,2.0647780895233154
238.802,2.3705296516418457,2.06477689743042
238.901,2.37052845954895,2.0647754669189453
238.999,2.370527505874634,2.06477427482605
239.101,2.3705263137817383,2.0647730827331543
239.201,2.3705251216888428,2.0647716522216797
